
##############
# h_nominal # 
##############

#Time 	total case
32	1283.3200761884436
33	1141.4681081108429
34	1019.377554631792
35	910.2745074028498
36	811.4968517730449
37	722.8902812790111
38	643.8773776989037
39	573.6168540760773
40	511.11534592047974
41	455.4389786340689
42	405.8149923010642
43	361.5838047149664
44	322.16683439706685
45	287.04512071170757
46	255.7512649861019
47	227.86737118732708
48	203.02120899260626
49	180.8816254057092
50	161.15382399602095
51	143.57513229387405
52	127.9114382760963
53	113.9540960244849
54	101.51718253037689
55	90.43503661302384
56	80.56005107373494
57	71.76070251517376
58	63.91979709761654
59	56.93290910844371
END

##############
# h_data # 
##############

#Time 	total case
0	240
1	18
2	145
3	128
4	84
5	369
6	270
7	266
8	300
9	431
10	361
11	808
12	769
13	1280
14	322
15	1489
16	1445
17	1095
18	1865
19	1587
20	1377
21	1571
22	1493
23	2171
24	2380
25	3251
26	1691
27	1555
28	1942
29	1643
29	2543
END

##############
# h_mu_0.01 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.7173013443343
3	205.43304851467644
4	222.41993772761293
5	236.3491590856163
6	269.33229159220014
7	320.5244225887891
8	373.6735160775893
9	426.41350391479136
10	477.166671802579
11	536.5667943092594
12	612.8747970887653
13	704.0946849374495
14	807.3120553730041
15	919.2852166851262
16	1043.0872525231362
17	1158.9233367349843
18	1305.255289122957
19	1474.4285967213182
20	1666.5501508869565
21	1881.9907715248828
22	2070.594030875145
23	2234.071942410552
24	2370.429717381845
25	2474.081366986422
26	2535.2503058983384
27	2628.8498767007695
28	2609.389401111348
29	2503.578677776819
30	2306.8278240647633
31	2018.1910205614404
32	1782.1532022546162
33	1585.0335433375585
34	1415.4401893650356
35	1263.926862055545
36	1126.7584777736338
37	1003.7094322579433
38	893.9817130233205
39	796.410621659561
40	709.6180182246899
41	632.3064658431322
42	563.4018295878632
43	501.9874855244052
44	447.2595795830566
45	398.4971965493751
46	355.05105996892235
47	316.3406443903805
48	281.84885981382104
49	251.11568828501913
50	223.73162914230488
51	199.33181704181334
52	177.59106842440815
53	158.21958085383812
54	140.95912102322472
55	125.57960502354399
56	111.87603051649785
57	99.66573909328145
58	88.78597867907229
59	79.09173390719661
END

##############
# h_mu_0.015 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.71729204831874
3	205.43302184488488
4	222.419885442387
5	236.34907244508668
6	269.332161503296
7	320.52423925623566
8	373.6732674200932
9	426.4131758934195
10	477.1662485009797
11	536.566258076045
12	612.874128465271
13	704.0938617459333
14	807.31105214534
15	919.2840042412827
16	1043.0857976986908
17	1158.9216021170741
18	1305.2532329324204
19	1474.426172193238
20	1666.5473052510279
21	1881.987445164883
22	2070.5901565086897
23	2234.0674465725606
24	2370.424521587116
25	2474.075388941059
26	2535.243460920323
27	2628.8420797565414
28	2609.380566966287
29	2503.568723854747
30	2306.816674498259
31	2018.1786098266093
32	1782.1394795955712
33	1585.018469119721
34	1415.423733191281
35	1263.9090014063768
36	1126.7391971235047
37	1003.6887224458478
38	893.9595704913736
39	796.3870477405071
40	709.593018505082
41	632.2800495986739
42	563.3740093009328
43	501.95827645083773
44	447.22899937645707
45	398.4652649125492
46	355.0177983555768
47	316.3060757377243
48	281.8130082986827
49	251.0785791210874
50	223.69328839056834
51	199.29227144769538
52	177.55034526697273
53	158.17770782721345
54	140.91612611365417
55	125.53551641617378
56	111.83087650677044
57	99.61954800819512
58	88.73877881178487
59	79.04355345486692
END

##############
# h_mu_0.02 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.71728277339744
3	205.4329953571753
4	222.41983370563628
5	236.34898701145266
6	269.3320336483873
7	320.5240596423662
8	373.6730245180379
9	426.41285633749567
10	477.1658371815229
11	536.5657382986615
12	612.8734818944281
13	704.0930675066938
14	807.3100862823148
15	919.2828393263162
16	1043.0844025945971
17	1158.919941744919
18	1305.2512681923945
19	1474.4238593869304
20	1666.5445950998037
21	1881.984282033769
22	2070.586477641349
23	2234.0631836433495
24	2370.419601901296
25	2474.0697366856803
26	2535.2369985915575
27	2628.8347301974827
28	2609.3722535213965
29	2503.559373191518
30	2306.806220613209
31	2018.1669975772093
32	1782.126668954923
33	1585.004431409805
34	1415.408449107039
35	1263.8924595562057
36	1126.7213930799408
37	1003.6696580435528
38	893.9392530100667
39	796.3654891473707
40	709.5702347714323
41	632.2560601066652
42	563.348836328456
43	501.9319447209273
44	447.2015356523916
45	398.43669764630613
46	354.9881573692328
47	316.275391947318
48	281.78131347590534
49	251.04590567386913
50	223.6596691767336
51	199.25773961326922
52	177.51493410317198
53	158.1414506385554
54	140.87905611698807
55	125.49766664332128
56	111.79227972237277
57	99.58023664096254
58	88.6987848936842
59	79.00290857093205
END

##############
# h_mu_0.025 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.71727351957142
3	205.43296904821483
4	222.41978251291982
5	236.34890276473084
6	269.33190798639316
7	320.5238836639023
8	373.67278722374067
9	426.4125449982771
10	477.1654374533082
11	536.5652343896113
12	612.8728565199053
13	704.0923010100705
14	807.3091561186284
15	919.2817196935712
16	1043.0830642306219
17	1158.9183517268884
18	1305.2493898919347
19	1474.4216519176298
20	1666.5420123880485
21	1881.9812720828668
22	2070.5829818308357
23	2234.0591383298415
24	2370.414939658549
25	2474.064387575192
26	2535.2308916021393
27	2628.8277952660756
28	2609.3644216788816
29	2503.550579357594
30	2306.7964075313284
31	2018.1561192494337
32	1782.11469471913
33	1584.9913420614466
34	1415.3942348089695
35	1263.8771183073113
36	1126.7049296824334
37	1003.65208334817
38	893.9205830393621
39	796.3457442981453
40	709.5494390984531
41	632.2342406981188
42	563.3260227734136
43	501.90816863715736
44	447.1768302741184
45	398.4110974600917
46	354.9616977978876
47	316.24810906916537
48	281.7532437821428
49	251.01708586114546
50	223.63013596554083
51	199.2275295859581
52	177.4840835722207
53	158.1099955322643
54	140.84703188091953
55	125.4651081527918
56	111.75922121690382
57	99.54671166348271
58	88.6648262471208
59	78.96854827405332
END

##############
# h_mu_0.04 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.71724588687712
3	205.4328911927248
4	222.4196321390234
5	236.3486569861533
6	269.3315437581873
7	320.52337674594264
8	373.6721075538728
9	426.4116579167053
10	477.164304108122
11	536.5638123117424
12	612.8710995417778
13	704.0901567067776
14	807.3065643692062
15	919.2786117363221
16	1043.0793621969287
17	1158.9139682089926
18	1305.24422796428
19	1474.4156036523127
20	1666.5349562515275
21	1881.9730710016556
22	2070.5734813661456
23	2234.0481717541916
24	2370.402331824407
25	2474.049958795247
26	2535.2144619675855
27	2628.809190548498
28	2609.3434736720883
29	2503.5271340123472
30	2306.770336320282
31	2018.1273288213852
32	1782.083138140806
33	1584.9570064283107
34	1415.3571344078227
35	1263.837289545445
36	1126.6624276259536
37	1003.6069791236587
38	893.8729609738148
39	796.295699334325
40	709.4970745082464
41	632.1796661237167
42	563.2693525669674
43	501.8495204313149
44	447.1163237424262
45	398.3488532551346
46	354.8978366404408
47	316.18275097630976
48	281.6865074121306
49	250.94908797147218
50	223.56099095526588
51	199.15734912682092
52	177.4129763038145
53	158.03806682394497
54	140.7743836424197
55	125.39183869791304
56	111.68542516067828
57	99.47247986124421
58	88.59024575688818
59	78.89370235220849
END

##############
# h_gamma_5e-06 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.7173013865228
3	205.43304887772695
4	222.41993883677662
5	236.3491615316069
6	269.3322961434651
7	320.52443019159614
8	373.67352789271763
9	426.41352135426905
10	477.1666965708728
11	536.5668284403409
12	612.8748429744805
13	704.094745370161
14	807.3121336050463
15	919.285316496128
16	1043.0873782953586
17	1158.9234935319291
18	1305.255482780267
19	1474.4288339199557
20	1666.5504392678831
21	1881.9911198111677
22	2070.5944490121947
23	2234.0724417114834
24	2370.430310627682
25	2474.0820685124563
26	2535.251131654102
27	2628.850844245979
28	2609.3905296527555
29	2503.579988134479
30	2306.8293385733996
31	2018.1927628948833
32	1782.1551970977598
33	1585.0358161669355
34	1415.4427662414237
35	1263.9297694589332
36	1126.76174245109
37	1003.713081085305
38	893.9857728893621
39	796.4151193651851
40	709.6229803934111
41	632.311918843603
42	563.4077994714753
43	501.99399796647776
44	447.26665983397834
45	398.50486939451366
46	355.0593496966758
47	316.34957476090494
48	281.85845403696294
49	251.1259690035222
50	223.74261841297994
51	199.343536329965
52	177.6035385872092
53	158.23282214459323
54	140.97315308042016
55	125.59444687518408
56	111.89170057667798
57	99.68225516898383
58	88.80335797113366
59	79.10999301364791
END

##############
# h_gamma_7.5e-06 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.7172920805152
3	205.43302211800625
4	222.41988627065132
5	236.34907427042026
6	269.33216489537085
7	320.52424491587067
8	373.6732762037125
9	426.4131888431057
10	477.1662668734216
11	536.5662833650586
12	612.8741624289005
13	704.0939064300956
14	807.3111099331245
15	919.2840778978871
16	1043.0858904288607
17	1158.9217176184175
18	1305.2533754613196
19	1474.4263466223201
20	1666.5475171466023
21	1881.9877008768963
22	2070.590463272316
23	2234.0678126118582
24	2370.4249561867364
25	2474.0759025069055
26	2535.2440650140197
27	2628.842787094589
28	2609.381391437735
29	2503.5696804892395
30	2306.817779392324
31	2018.1798800045362
32	1782.140932761533
33	1585.020123485796
34	1415.4256073311408
35	1263.9111141200774
36	1126.7415673280557
37	1003.6913690753354
38	893.9625124051308
39	796.3903036500633
40	709.5966069123679
41	632.2839887384689
42	563.3783170905881
43	501.9629704593899
44	447.2340967789496
45	398.470782473436
46	355.02375239772664
47	316.3124821289748
48	281.8198824363717
49	251.08593591982208
50	223.70114227550948
51	199.3006363457098
52	177.5592346099147
53	158.18713454416138
54	140.9261026352615
55	125.54605467704096
56	111.84198794519034
57	99.63124357409106
58	88.75106897216028
59	79.05644820049201
END

##############
# h_gamma_1e-05 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.71728277339744
3	205.4329953571753
4	222.41983370563628
5	236.34898701145266
6	269.3320336483873
7	320.5240596423662
8	373.6730245180379
9	426.41285633749567
10	477.1658371815229
11	536.5657382986615
12	612.8734818944281
13	704.0930675066938
14	807.3100862823148
15	919.2828393263162
16	1043.0844025945971
17	1158.919941744919
18	1305.2512681923945
19	1474.4238593869304
20	1666.5445950998037
21	1881.984282033769
22	2070.586477641349
23	2234.0631836433495
24	2370.419601901296
25	2474.0697366856803
26	2535.2369985915575
27	2628.8347301974827
28	2609.3722535213965
29	2503.559373191518
30	2306.806220613209
31	2018.1669975772093
32	1782.126668954923
33	1585.004431409805
34	1415.408449107039
35	1263.8924595562057
36	1126.7213930799408
37	1003.6696580435528
38	893.9392530100667
39	796.3654891473707
40	709.5702347714323
41	632.2560601066652
42	563.348836328456
43	501.9319447209273
44	447.2015356523916
45	398.43669764630613
46	354.9881573692328
47	316.275391947318
48	281.78131347590534
49	251.04590567386913
50	223.6596691767336
51	199.25773961326922
52	177.51493410317198
53	158.1414506385554
54	140.87905611698807
55	125.49766664332128
56	111.79227972237277
57	99.58023664096254
58	88.6987848936842
59	79.00290857093205
END

##############
# h_gamma_1.25e-05 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.71727346628072
3	205.4329685963432
4	222.41978114062022
5	236.34889975137503
6	269.3319024025136
7	320.5238743699713
8	373.67277283569524
9	426.4125238352167
10	477.1654074962894
11	536.5651932411474
12	612.8728013721739
13	704.0922285977331
14	807.3090626515032
15	919.281600780303
16	1043.0829147925633
17	1158.9181659125443
18	1305.2491609745957
19	1474.421372213781
20	1666.5416731297028
21	1881.9808632806871
22	2070.582492120404
23	2234.05855480595
24	2370.414247771365
25	2474.063571048773
26	2535.2299323856278
27	2628.8266735568504
28	2609.363115902637
29	2503.5490662391385
30	2306.7946622337986
31	2018.1541156106614
32	1782.112405676853
33	1584.9887399389481
34	1415.3912915702094
35	1263.8738057695518
36	1126.7012197045406
37	1003.647947991034
38	893.9159947053195
39	796.3406758537749
40	709.5438639683707
41	632.2281329492835
42	563.3193571828742
43	501.90092075218854
44	447.16897645436984
45	398.40261491417914
46	354.9525646089387
47	316.23830421706225
48	281.742747154487
49	251.00587826342962
50	223.61819911886414
51	199.2148461327015
52	177.47063706367044
53	158.09577042551246
54	140.83201352442848
55	125.4492827751601
56	111.7425759104226
57	99.52923436969286
58	88.64650573452673
59	78.94937412501167
END

##############
# h_gamma_2e-05 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.71724554714885
3	205.43288831496062
4	222.4196234477954
5	236.34863797780577
6	269.3315086737757
7	320.52331856611295
8	373.67201780532673
9	426.4115263572535
10	477.1641184794548
11	536.5635581208167
12	612.8707598742812
13	704.0897119641741
14	807.3059918801864
15	919.2778852967413
16	1043.0784515820715
17	1158.9128386577268
18	1305.2428396224368
19	1474.4139110634023
20	1666.5329076673534
21	1881.9706075705162
22	2070.5705362121807
23	2234.044669078201
24	2370.3981863157387
25	2474.0450752428333
26	2535.208735074695
27	2628.8025051628283
28	2609.3357048340076
29	2503.5181474616256
30	2306.759989503931
31	2018.1154724857988
32	1782.069619024871
33	1584.9416691527076
34	1415.3398230801395
35	1263.8178490673818
36	1126.6407048178444
37	1003.5828236980378
38	893.8462263351103
39	796.2662432386278
40	709.4647595909046
41	632.1443603226144
42	563.2309294541992
43	501.80785946115066
44	447.07131042682886
45	398.3003792846648
46	354.8457999396196
47	316.12705572689447
48	281.6270640287694
49	250.88581304860418
50	223.4938071840661
51	199.08618519203446
52	177.33776675849367
53	157.9587519497727
54	140.69090929673257
55	125.30415615055972
56	111.59349092555203
57	99.37625551769452
58	88.48969776999729
59	78.78880188870971
END

##############
# h_delta_0.1 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	249.96099999948353
2	191.41378182353216
3	212.00804425458563
4	228.68935127274642
5	242.2011557207228
6	274.10713798116694
7	325.31170418683314
8	377.89293024211725
9	429.4760754692529
10	478.53908706336733
11	535.4809734582373
12	609.2098413602375
13	697.2705279084903
14	796.3921568980422
15	903.103665382524
16	1020.1983935201961
17	1129.4724520569898
18	1267.6862239374805
19	1427.2209651400517
20	1607.7529623657229
21	1809.1821664368836
22	1982.153085869555
23	2129.2197953922077
24	2249.096820666833
25	2336.922904845469
26	2383.850820302334
27	2456.8361103399075
28	2422.9226303261275
29	2307.8969139628534
30	2108.9901932750217
31	1826.914289248998
32	1598.4323398812412
33	1409.371151036823
34	1248.1669099446226
35	1105.4259825753034
36	977.1713608222926
37	863.0517219977555
38	762.1474126314934
39	673.1954647868552
40	594.7521204315854
41	525.4697430157757
42	464.2408979819884
43	410.1272961465729
44	362.3123094768016
45	320.0697814507221
46	282.7511551002244
47	249.78149239117192
48	220.65306649092236
49	194.91804401652917
50	172.18116006169294
51	152.0932076402314
52	134.34558500906132
53	118.66559146939107
54	104.81228884122538
55	92.57282096997369
56	81.75914076403569
57	72.20511478562548
58	63.76396720077173
59	56.30602398831252
END

##############
# h_delta_0.15 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	244.9610000001342
2	188.0905322982067
3	208.7576360541047
4	225.6012798531417
5	239.32879536118207
6	271.7780008436432
7	322.9909200150671
8	375.8745021242139
9	428.05480056686747
10	477.9790288762256
11	536.1614523283351
12	611.190891459225
13	700.8436149986883
14	802.025429612715
15	911.3762343408152
16	1031.824485621939
17	1144.3804653881816
18	1286.6461790634876
19	1450.9875841615376
20	1637.2939589890975
21	1845.6955396922913
22	2026.416042840663
23	2181.589844622733
24	2309.5811466470914
25	2405.1725554010955
26	2459.0604044534557
27	2542.0621033578536
28	2515.088011435593
29	2404.3730833469745
30	2206.264609124133
31	1920.678261369023
32	1688.2370583456795
33	1495.007235729281
34	1329.5054520194099
35	1182.3081322491635
36	1049.5508768409636
37	930.943236782412
38	825.624144405796
39	732.377394581199
40	649.7896972518283
41	576.5360698960139
42	511.52352012194024
43	453.8226089925083
44	402.6213196276658
45	357.1945322591273
46	316.89191683496756
47	281.13449281342037
48	249.40875931855408
49	221.25984430254175
50	196.284553280384
51	174.12516089103156
52	154.46419603543472
53	137.0199282421163
54	121.542381820429
55	107.80977578450984
56	95.62534415506525
57	84.81451080030092
58	75.22238469698641
59	66.71153999013768
END

##############
# h_delta_0.2 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	239.96099999967328
2	184.71728277339744
3	205.4329953571753
4	222.41983370563628
5	236.34898701145266
6	269.3320336483873
7	320.5240596423662
8	373.6730245180379
9	426.41285633749567
10	477.1658371815229
11	536.5657382986615
12	612.8734818944281
13	704.0930675066938
14	807.3100862823148
15	919.2828393263162
16	1043.0844025945971
17	1158.919941744919
18	1305.2512681923945
19	1474.4238593869304
20	1666.5445950998037
21	1881.984282033769
22	2070.586477641349
23	2234.0631836433495
24	2370.419601901296
25	2474.0697366856803
26	2535.2369985915575
27	2628.8347301974827
28	2609.3722535213965
29	2503.559373191518
30	2306.806220613209
31	2018.1669975772093
32	1782.126668954923
33	1585.004431409805
34	1415.408449107039
35	1263.8924595562057
36	1126.7213930799408
37	1003.6696580435528
38	893.9392530100667
39	796.3654891473707
40	709.5702347714323
41	632.2560601066652
42	563.348836328456
43	501.9319447209273
44	447.2015356523916
45	398.43669764630613
46	354.9881573692328
47	316.275391947318
48	281.78131347590534
49	251.04590567386913
50	223.6596691767336
51	199.25773961326922
52	177.51493410317198
53	158.1414506385554
54	140.87905611698807
55	125.49766664332128
56	111.79227972237277
57	99.58023664096254
58	88.6987848936842
59	79.00290857093205
END

##############
# h_delta_0.25 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	234.96100000032274
2	181.29403324888398
3	202.03337216479827
4	219.14328059242428
5	233.2589009525242
6	266.7652901600102
7	317.90611488387503
8	371.2817695397532
9	424.5410113495511
10	476.08705853831043
11	536.6776304763357
12	614.237401365479
13	706.9941041244319
14	812.215848107634
15	926.786555295259
16	1053.933458221546
17	1173.0368188293241
18	1323.4369544873862
19	1497.4532209109348
20	1695.4142331348921
21	1917.94124020054
22	2114.541401724686
23	2286.502682655355
24	2431.463415058228
25	2543.4570081256497
26	2612.2176204826974
27	2717.0034712324377
28	2705.6447128258005
29	2605.3567487542314
30	2410.5591945042906
31	2119.3777894453306
32	1880.1494526418974
33	1679.4591365667584
34	1506.0171109285147
35	1350.3614394093893
36	1208.9038647964844
37	1081.4872951083744
38	967.3810207638453
39	865.476460335718
40	774.4352575648154
41	692.9924780492147
42	620.0973724210271
43	554.8502450815868
44	496.45913168358675
45	444.2106842337671
46	397.4597169550325
47	355.6268772995827
48	318.19389606321784
49	284.6977276107282
50	254.7244108578234
51	227.90353532525478
52	203.90357026463607
53	182.42779769677873
54	163.21069420502317
55	146.01467060852883
56	130.6271340850726
57	116.85785503000079
58	104.53661242221278
59	93.51108911402116
END

##############
# h_delta_0.4 # 
##############

#Time 	total case
-1	3.9376867651957914e-10
1	219.96100000005174
2	170.72428467376423
3	191.37710761744535
4	208.72543208605703
5	223.29797069015
6	258.29949537584093
7	309.09329544625916
8	362.89854551495614
9	417.44866398811996
10	471.1252354580856
11	535.0861769414528
12	616.1998289211924
13	713.3381818019452
14	824.3293833549988
15	946.4748445965188
16	1083.5212407931986
17	1212.2494231172068
18	1374.7522745309634
19	1563.2316131658554
20	1778.7003189506813
21	2022.5846624552014
22	2243.6782541906177
23	2441.9975955023256
24	2614.0421906375195
25	2752.637652174173
26	2845.955278921432
27	2987.9454391747204
28	3004.6210528541596
29	2924.9504101150887
30	2740.0658507000335
31	2444.894147549843
32	2199.126800649581
33	1990.213985973991
34	1807.2302588458406
35	1640.705324229304
36	1487.604138204988
37	1347.992394533867
38	1221.3629299954046
39	1106.800321047449
40	1003.1114992401417
41	909.1582552552791
42	823.9872614115739
43	746.7748799803376
44	676.7881690244903
45	613.3579711032507
46	555.8711825917708
47	503.7700737037594
48	456.54924445454526
49	413.75132043382473
50	374.9621312380259
51	339.80631288726727
52	307.9435821186562
53	279.06546949112817
54	252.89238174015918
55	229.1709176990189
56	207.6714163267825
57	188.185729884608
58	170.52520683473995
59	154.51886573291995
END
