
##############
# h_nominal # 
##############

#Time 	total case
-1	-6.058657265120559e-10
0	109.12935120174926
1	212.6752236996919
2	178.7958088306728
3	170.56212193805362
4	173.4724164822669
5	228.11166138071792
6	410.1670901289215
7	258.30850060918056
8	328.7241484682438
9	399.74630547326296
10	498.3946017865842
11	224.07737474176156
12	449.57230866848204
13	800.7178344921149
14	774.7192441861444
15	707.1677450921334
16	788.2320202257242
17	1167.3493449002044
18	996.5070945622729
19	907.1255679416045
20	1626.313050548346
21	1699.1094169964563
22	2510.0425973839156
23	2647.299806211209
24	2516.725767626791
25	1744.9590030171312
26	2418.77682150916
27	3012.688472381309
28	3640.216376282886
29	2723.0915565064715
30	2638.048610849888
31	1815.5948839174016
32	1252.5077311819405
33	1902.3088758684535
34	1949.5831706096287
35	1973.930793953572
36	1640.8465323218916
37	1444.1789763970446
38	1225.5366580402915
39	1082.183205222027
40	1038.8355630597798
41	976.911676068019
42	915.9136888426292
43	859.6031512582413
44	808.9625973576403
45	762.3848268598158
46	718.2459385270267
47	676.1625496980341
48	636.244247329254
49	598.6873314675177
50	563.4707739447331
51	530.3978347255688
52	499.2685402714269
53	469.93491593707586
54	442.3002014523736
55	416.2845671807663
56	391.8022895777467
57	368.7625795125714
58	347.07635731810296
59	326.66158585532685
60	307.4437424840071
61	289.35366999966936
62	272.325948212012
63	256.29834025944
64	241.21193932985625
65	227.0113378863025
66	213.6445249065946
67	201.06262314896594
68	189.21961738444224
69	178.07215292220644
70	167.57939290226204
71	157.70289255285752
72	148.40646932009258
73	139.6560687367164
74	131.419634656806
75	123.66698951815488
76	116.36972451057227
77	109.50109721743502
78	103.03593480035488
79	96.95054208724468
80	91.22261470809462
81	85.8311573908577
82	80.75640718884824
83	75.97976130379539
84	71.4837091077643
85	67.25176811112033
86	63.26842364521872
87	59.51907207770273
88	55.989967358036665
89	52.66817070617981
90	49.54150324004877
91	46.59850138609181
92	43.828374891061685
93	41.22096730186604
94	38.76671875923057
95	36.45663097174838
96	34.28223424596945
97	32.235556452636956
98	30.309093802134157
99	28.49578335050319
100	26.78897710381716
101	25.18241765013954
102	23.670215221573017
103	22.246826096758014
104	20.907032274102676
105	19.645922344978317
106	18.458873475537985
107	17.34153446032724
108	16.28980975995364
109	15.299844483437482
110	14.36801025235036
111	13.490891886816826
112	12.665274882921949
113	11.888133621861925
114	11.156620272406144
115	10.468054338460206
116	9.819912837891025
117	9.209821033466142
118	8.635543733747909
END

##############
# h_beta_0.04725 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	205.19415180298225
2	214.49099693059912
3	164.68905629803072
4	148.66864842615234
5	145.69151558373176
6	187.9647473863148
7	329.20418379507987
8	197.36493426106995
9	239.850835345316
10	279.18091094804777
11	335.4032831454024
12	145.81099423608475
13	283.1850580045825
14	485.5085194497601
15	450.0764554786092
16	394.53019671679976
17	423.09555998947417
18	603.5700755143052
19	496.1889740186525
20	435.74783806634605
21	753.9252280011133
22	758.7201905570291
23	1081.8749365526983
24	1099.5860053096767
25	1007.2893523238836
26	674.367237507653
27	906.521274213168
28	1096.5623179398935
29	1288.3566877357025
30	936.5272873562117
31	884.1563392025564
32	591.4886548330323
33	396.63055829879886
34	587.1781206403757
35	586.0607593361019
36	577.941489507928
37	467.09470332256024
38	398.9561704888001
39	328.4910701942863
40	281.94255741621237
41	263.613831934661
42	241.6778736205415
43	220.86193621230996
44	201.8985155943301
45	184.94567183054824
46	169.6354137895578
47	155.5814392020875
48	142.6239888641685
49	130.6965755281708
50	119.75928273118552
51	109.7495457236073
52	100.58519199742295
53	92.18728533252215
54	84.48725176550215
55	77.4270071190258
56	70.95495474529889
57	65.02304347020254
58	59.586323301813536
59	54.60318475600798
60	50.035560519922
61	45.848752675097785
62	42.011049408789404
63	38.49338188726688
64	35.269070223366725
65	32.31363743266411
66	29.60464646209948
67	27.121538086350483
68	24.84547285919325
69	22.759183720787405
70	20.846842798797297
71	19.093941449464182
72	17.487180963595165
73	16.014372114070284
74	14.66434265690259
75	13.426852362154023
76	12.292515176031884
77	11.252727941977355
78	10.299605124291702
79	9.425918966102472
80	8.625044624030124
81	7.8909098748263204
82	7.217949010508164
83	6.601060581993806
84	6.03556867386942
85	5.517187405836012
86	5.041988399618276
87	4.606370952376892
88	4.207034701423254
89	3.840954575163778
90	3.505357822181395
91	3.197702966059296
92	2.9156605104144546
93	2.6570952569745714
94	2.420050096447085
95	2.202731154138746
96	2.0034941706871905
97	1.8208320197118155
98	1.6533632748032687
99	1.4998217164247762
100	1.3590467277936114
101	1.229974479025259
102	1.111629861909023
103	1.0031190795525617
104	0.9036228723743989
105	0.8123902954430378
106	0.7287330220460717
107	0.6520201176717819
108	0.5816732562198013
109	0.5171623331298179
110	0.458001435155893
111	0.4037451653384778
112	0.3539852549874922
113	0.3083474690283765
114	0.26648877132538473
115	0.22809471726213815
116	0.19287707348848926
117	0.1605716270278208
118	0.1309361875646573
119	0.10374874472108786
END

##############
# h_beta_0.0567 # 
##############

#Time 	total case
-1	-6.058657265120559e-10
1	213.0328821635274
2	241.12015460364265
3	188.5565513380472
4	172.242025950423
5	170.17974804608343
6	225.71768590035356
7	409.43419479101703
8	253.4841225234777
9	315.2001065102488
10	373.8901009416977
11	459.1558866111268
12	204.76937208541813
13	407.1126225340913
14	715.3790367314314
15	679.8716280742356
16	610.2506849126166
17	670.5051740468589
18	980.1797947438117
19	825.77648288005
20	741.7325585638955
21	1311.6958908685392
22	1350.935303908389
23	1969.5157499584438
24	2049.159713373396
25	1921.6532360083256
26	1315.1088210714552
27	1802.0568726556485
