
##############
# h_nominal # 
##############

#Time 	total case
# h_gamma_7.5e-06 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.260441384
4	185.649398721
5	183.189098588
6	226.20919302
7	440.113655291
8	293.651876595
9	351.661198954
10	426.755820259
11	526.286249059
12	245.129024433
13	466.818389388
14	860.564064173
15	864.245014889
16	775.586304664
17	835.902267159
18	1239.2406013
19	1097.85017733
20	987.089520438
21	1748.17842158
22	1895.81686136
23	2822.51203573
24	3062.39120237
25	2898.2772765
26	2000.18612996
27	2710.46521754
28	3508.55490016
29	4377.93129273
30	3355.24271106
31	3138.462368
32	2077.89605408
33	1358.12524256
34	2003.8564366
35	2115.89235626
36	2141.40981812
37	1748.30206013
38	1466.49758764
39	1206.81094027
40	1038.78303005
41	982.516161545
42	915.537675707
43	846.318827321
44	780.719898039
45	721.569378404
46	668.988667677
47	620.664237212
48	575.536466016
49	533.304861248
50	493.993030218
51	457.631057278
52	424.026873538
53	392.927807557
54	364.103603843
55	337.372208209
56	312.590737272
57	289.626909111
58	268.351271741
59	248.638735927
60	230.372207569
61	213.444649511
62	197.758063198
63	183.221948055
64	169.752211713
65	157.270636921
66	145.704647221
67	134.987024145
68	125.055536908
69	115.852544257
70	107.324625991
71	99.4222661716
72	92.099573165
73	85.3140209909
74	79.0262051531
75	73.1996128192
76	67.8004093335
77	62.7972412289
78	58.161054444
79	53.8649260699
80	49.8839082451
81	46.1948833257
82	42.7764295928
83	39.6086968428
84	36.6732911219
85	33.9531679305
86	31.4325332575
87	29.0967518507
88	26.9322622162
89	24.9264978523
90	23.067814252
91	21.3454212696
92	19.7493204393
93	18.2702468934
94	16.8996155454
95	15.6294712101
96	14.4524423919
97	13.3616984565
98	12.3509099502
99	11.4142118246
100	10.5461693601
101	9.74174659619
102	8.99627706478
103	8.30543668744
104	7.66521864379
105	7.07191009659
106	6.52207062009
107	6.01251220953
108	5.54028076099
109	5.10263890543
110	4.69705010834
111	4.321163931
112	3.97280237582
113	3.64994723251
114	3.350728352
115	3.07341278686
116	2.8163947165
117	2.5781861249
118	2.35740815543
119	2.15278309691
END

##############
# h_k_13.2 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.2604298
4	185.649359434
5	183.189019017
6	226.209062683
7	440.113464414
8	293.651612699
9	351.660834495
10	426.755339675
11	526.285633501
12	245.128250571
13	466.817427676
14	860.562907708
15	864.24364172
16	775.584665196
17	835.9003137
18	1239.23829526
19	1097.84747816
20	987.08636079
21	1748.17474908
22	1895.81263568
23	2822.50716491
24	3062.38558788
25	2898.27075609
26	2000.17852847
27	2710.4563816
28	3508.54474849
29	4377.91969688
30	3355.22948277
31	3138.44726454
32	2077.87890706
33	1358.10590566
34	2003.83484919
35	2115.86850404
36	2141.38364092
37	1748.27348656
38	1466.46654783
39	1206.77739264
40	1038.74695407
41	982.477556254
42	915.496550511
43	846.275195098
44	780.67377572
45	721.520786923
46	668.937631538
47	620.610783849
48	575.480625336
49	533.246665332
50	493.932513079
51	457.568254613
52	423.961822478
53	392.860546421
54	364.034171935
55	337.300645627
56	312.517084745
57	289.551207851
58	268.273563299
59	248.55906207
60	230.290610164
61	213.361170421
62	197.672744197
63	183.13483074
64	169.663337433
65	157.18004671
66	145.612381742
67	134.893123635
68	124.960041139
69	115.755492486
70	107.226056936
71	99.3222179772
72	91.9980833724
73	85.2111265239
74	78.9219422956
75	73.0940171992
76	67.6935159138
77	62.6890842947
78	58.0516676009
79	53.7543422346
80	49.7721596439
81	46.082001493
82	42.6624453733
83	39.4936403929
84	36.5571919129
85	33.836054754
86	31.3144342267
87	28.9776944126
88	26.812273157
89	24.8056033041
90	22.9460397027
91	21.2227915696
92	19.6258598159
93	18.1459789564
94	16.7745632991
95	15.5036570654
96	14.3258881745
97	13.2344254196
98	12.2229387838
99	11.2855626697
100	10.4168618195
101	9.61179974179
102	8.86570945692
103	8.17426637621
104	7.53346319008
105	6.93958657651
106	6.38919563932
107	5.87910191444
108	5.40635084859
109	4.96820463336
110	4.56212630919
111	4.18576501907
112	3.83694235924
113	3.51363972208
114	3.21398657566
115	2.93624959297
116	2.67882258935
117	2.44021719143
118	2.21905419402
119	2.0140555496
END

##############
# h_beta_0.0423 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	230.181360975
3	190.757441652
4	170.383732843
5	167.28147584
6	205.857889877
7	390.364935212
8	255.055372904
9	300.786003758
10	360.762897686
11	440.877248197
12	202.290911219
13	379.782472245
14	689.983059206
15	682.832956166
16	604.708643901
17	643.034549628
18	939.836842177
19	820.486713741
20	727.800522428
21	1272.94813278
22	1362.48183783
23	2002.2015026
24	2143.38938258
25	2000.92771388
26	1362.59720908
27	1825.10883085
28	2336.89011246
29	2886.33064824
30	2189.59563349
31	2028.72459983
32	1331.79190861
33	862.00273751
34	1259.97224944
35	1318.53619356
36	1322.39842229
37	1069.94497572
38	888.74615578
39	723.525608795
40	616.36533374
41	577.429446341
42	533.405462893
43	488.947959373
44	447.189067002
45	409.635817875
46	376.312219173
47	345.9441223
48	317.904196672
49	291.95431429
50	268.030838163
51	246.08483722
52	225.969839296
53	207.515816511
54	190.566674936
55	174.992163743
56	160.683947053
57	147.543009922
58	135.47581291
59	124.394372106
60	114.217325558
61	104.870455356
62	96.2860446751
63	88.4020394757
64	81.1613844696
65	74.5115815553
66	68.4043804291
67	62.7954768425
68	57.644200563
69	52.9132097675
70	48.5682093204
71	44.5776993227
72	40.912748486
73	37.5467865498
74	34.4554124435
75	31.6162170806
76	29.0086204065
77	26.6137219379
78	24.4141637057
79	22.3940044411
80	20.5386040082
81	18.8345172047
82	17.269396231
83	15.8319011076
84	14.5116174133
85	13.2989807497
86	12.1852073574
87	11.1622304047
88	10.2226414664
89	9.3596367807
90	8.56696789659
91	7.83889634861
92	7.17015202456
93	6.55589493809
94	5.99168012211
95	5.47342538172
96	4.9973816867
97	4.56010597014
98	4.15843615985
99	3.78946824229
100	3.4505351934
101	3.13918763777
102	2.85317608494
103	2.59043460913
104	2.34906586983
105	2.12732734908
106	1.92361871639
107	1.73647022085
108	1.56453203334
109	1.4065644615
110	1.26142895468
111	1.12807985563
112	1.00555681227
113	0.892977817879
114	0.78953281961
115	0.694477841796
116	0.607129593074
117	0.526860519363
118	0.453094246637
119	0.385301410221
END

##############
# h_delta_0.25 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.2604298
4	185.649359434
5	183.189019017
6	226.209062683
7	440.113464414
8	293.651612699
9	351.660834495
10	426.755339675
11	526.285633501
12	245.128250571
13	466.817427676
14	860.562907708
15	864.24364172
16	775.584665196
17	835.9003137
18	1239.23829526
19	1097.84747816
20	987.08636079
21	1748.17474908
22	1895.81263568
23	2822.50716491
24	3062.38558788
25	2898.27075609
26	2000.17852847
27	2710.4563816
28	3508.54474849
29	4377.91969688
30	3355.22948277
31	3138.44726454
32	2077.87890706
33	1358.10590566
34	2003.83484919
35	2115.86850404
36	2141.38364092
37	1748.27348656
38	1466.46654783
39	1206.77739264
40	1038.74695407
41	982.477556254
42	915.496550511
43	846.275195098
44	780.67377572
45	721.520786923
46	668.937631538
47	620.610783849
48	575.480625336
49	533.246665332
50	493.932513079
51	457.568254613
52	423.961822478
53	392.860546421
54	364.034171935
55	337.300645627
56	312.517084745
57	289.551207851
58	268.273563299
59	248.55906207
60	230.290610164
61	213.361170421
62	197.672744197
63	183.13483074
64	169.663337433
65	157.18004671
66	145.612381742
67	134.893123635
68	124.960041139
69	115.755492486
70	107.226056936
71	99.3222179772
72	91.9980833724
73	85.2111265239
74	78.9219422956
75	73.0940171992
76	67.6935159138
77	62.6890842947
78	58.0516676009
79	53.7543422346
80	49.7721596439
81	46.082001493
82	42.6624453733
83	39.4936403929
84	36.5571919129
85	33.836054754
86	31.3144342267
87	28.9776944126
88	26.812273157
89	24.8056033041
90	22.9460397027
91	21.2227915696
92	19.6258598159
93	18.1459789564
94	16.7745632991
95	15.5036570654
96	14.3258881745
97	13.2344254196
98	12.2229387838
99	11.2855626697
100	10.4168618195
101	9.61179974179
102	8.86570945692
103	8.17426637621
104	7.53346319008
105	6.93958657651
106	6.38919563932
107	5.87910191444
108	5.40635084859
109	4.96820463336
110	4.56212630919
111	4.18576501907
112	3.83694235924
113	3.51363972208
114	3.21398657566
115	2.93624959297
116	2.67882258935
117	2.44021719143
118	2.21905419402
119	2.0140555496
END

##############
# h_mu_0.0225 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.260441384
4	185.64939846
5	183.189097449
6	226.209190118
7	440.113649522
8	293.651866663
9	351.66118331
10	426.755796769
11	526.286215288
12	245.128977575
13	466.81832618
14	860.563980756
15	864.244907336
16	775.586168646
17	835.902097326
18	1239.24039135
19	1097.84992023
20	987.089208416
21	1748.17804552
22	1895.81641117
23	2822.51150066
24	3062.3905698
25	2898.27653187
26	2000.18525533
27	2710.4641917
28	3508.55369877
29	4377.92989017
30	3355.24107895
31	3138.46047496
32	2077.89386351
33	1358.12271528
34	2003.85353155
35	2115.88903104
36	2141.4060312
37	1748.29776927
38	1466.49275036
39	1206.80551339
40	1038.77697047
41	982.509426761
42	915.53022396
43	846.310618033
44	780.710891857
45	721.559537253
46	668.977954813
47	620.652617251
48	575.523904981
49	533.291326599
50	493.978490871
51	457.615483618
52	424.01023742
53	392.910082299
54	364.084764229
55	337.352230472
56	312.569599083
57	289.604589557
58	268.327751311
59	248.613996483
60	230.346232319
61	213.417422985
62	197.729571214
63	183.192177694
64	169.721151279
65	157.238275914
66	145.670976302
67	134.952035095
68	125.019222607
69	115.814898635
70	107.285643998
71	99.3819437466
72	92.0579071939
73	85.2710092761
74	78.9818463775
75	73.1539065135
76	67.7533558387
77	62.7488416664
78	58.1113106832
79	53.8138406928
80	49.8314845177
81	46.1411251645
82	42.721341537
83	39.5522840245
84	36.6155592361
85	33.8941232085
86	31.3721824357
87	29.0351021476
88	26.8693213066
89	24.8622738407
90	23.0023156494
91	21.2786569678
92	19.6812996889
93	18.2009792838
94	16.8291109804
95	15.5577398887
96	14.3794947866
97	13.2875452973
98	12.2755622028
99	11.3376806713
100	10.4684661885
101	9.6628829754
102	8.91626473579
103	8.22428754026
104	7.58294470955
105	6.9885235309
106	6.4375836886
107	5.92693727564
108	5.45363027159
109	5.01492538293
110	4.60828613298
111	4.23136213644
112	3.88197543468
113	3.55810784637
114	3.25788924353
115	2.97958668892
116	2.72159436526
117	2.48242425109
118	2.26069747319
119	2.05513630272
END

##############
# h_d2_0.027 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.260428901
4	185.64935687
5	183.189014016
6	226.209054424
7	440.113452019
8	293.651595225
9	351.660810785
10	426.755308539
11	526.285593547
12	245.128200211
13	466.817365159
14	860.562831065
15	864.243548491
16	775.584552501
17	835.900178481
18	1239.23813417
19	1097.84728732
20	987.086135581
21	1748.17448425
22	1895.81232505
23	2822.50680115
24	3062.38516279
25	2898.27026057
26	2000.17795323
27	2710.4557175
28	3508.5439859
29	4377.91882505
30	3355.2284903
31	3138.44614128
32	2077.87764458
33	1358.10449733
34	2003.83329051
35	2115.86679062
36	2141.38176853
37	1748.27145158
38	1466.46434787
39	1206.77502641
40	1038.7444211
41	982.47485664
42	915.493684552
43	846.272163357
44	780.670579053
45	721.51742648
46	668.93410873
47	620.607100305
48	575.476782867
49	533.242665913
50	493.928358827
51	457.563947777
52	423.957365413
53	392.855941576
54	364.029421834
55	337.295752858
56	312.51205195
57	289.546037709
58	268.268258525
59	248.553625397
60	230.28504434
61	213.355478201
62	197.666928331
63	183.128893978
64	169.657282508
65	157.173876342
66	145.606098627
67	134.886730447
68	124.953540522
69	115.748887055
70	107.21934927
71	99.3154106181
72	91.9911788294
73	85.2041272623
74	78.9148507405
75	73.086835735
76	67.6862468816
77	62.68172999
78	58.044230277
79	53.7468240974
80	49.7645628558
81	46.0743281712
82	42.6546975883
83	39.4858201708
84	36.5493012334
85	33.8280955534
86	31.3064083949
87	28.9696037962
88	26.8041195582
89	24.7973884808
90	22.9377653718
91	21.2144594059
92	19.6174714486
93	18.1375359772
94	16.7660672585
95	15.4951094731
96	14.3172905022
97	13.2257790992
98	12.2142452129
99	11.2768232048
100	10.4080777829
101	9.60297242099
102	8.85684010318
103	8.16535620955
104	7.52451339402
105	6.93059830452
106	6.38017001167
107	5.87004002141
108	5.39725374937
109	4.95907336053
110	4.55296186318
111	4.17656837251
112	3.82771445927
113	3.50438148809
114	3.20469890043
115	2.92693334479
116	2.6694786122
117	2.43084630475
118	2.20965719403
119	2.00463320917
END

##############
# h_delta_0.22 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.2604298
4	185.649359434
5	183.189019017
6	226.209062683
7	440.113464414
8	293.651612699
9	351.660834495
10	426.755339675
11	526.285633501
12	245.128250571
13	466.817427676
14	860.562907708
15	864.24364172
16	775.584665196
17	835.9003137
18	1239.23829526
19	1097.84747816
20	987.08636079
21	1748.17474908
22	1895.81263568
23	2822.50716491
24	3062.38558788
25	2898.27075609
26	2000.17852847
27	2710.4563816
28	3508.54474849
29	4377.91969688
30	3355.22948277
31	3138.44726454
32	2077.87890706
33	1358.10590566
34	2003.83484919
35	2115.86850404
36	2141.38364092
37	1748.27348656
38	1466.46654783
39	1206.77739264
40	1038.74695407
41	982.477556254
42	915.496550511
43	846.275195098
44	780.67377572
45	721.520786923
46	668.937631538
47	620.610783849
48	575.480625336
49	533.246665332
50	493.932513079
51	457.568254613
52	423.961822478
53	392.860546421
54	364.034171935
55	337.300645627
56	312.517084745
57	289.551207851
58	268.273563299
59	248.55906207
60	230.290610164
61	213.361170421
62	197.672744197
63	183.13483074
64	169.663337433
65	157.18004671
66	145.612381742
67	134.893123635
68	124.960041139
69	115.755492486
70	107.226056936
71	99.3222179772
72	91.9980833724
73	85.2111265239
74	78.9219422956
75	73.0940171992
76	67.6935159138
77	62.6890842947
78	58.0516676009
79	53.7543422346
80	49.7721596439
81	46.082001493
82	42.6624453733
83	39.4936403929
84	36.5571919129
85	33.836054754
86	31.3144342267
87	28.9776944126
88	26.812273157
89	24.8056033041
90	22.9460397027
91	21.2227915696
92	19.6258598159
93	18.1459789564
94	16.7745632991
95	15.5036570654
96	14.3258881745
97	13.2344254196
98	12.2229387838
99	11.2855626697
100	10.4168618195
101	9.61179974179
102	8.86570945692
103	8.17426637621
104	7.53346319008
105	6.93958657651
106	6.38919563932
107	5.87910191444
108	5.40635084859
109	4.96820463336
110	4.56212630919
111	4.18576501907
112	3.83694235924
113	3.51363972208
114	3.21398657566
115	2.93624959297
116	2.67882258935
117	2.44021719143
118	2.21905419402
119	2.0140555496
END

##############
# h_delta_0.18 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.2604298
4	185.649359434
5	183.189019017
6	226.209062683
7	440.113464414
8	293.651612699
9	351.660834495
10	426.755339675
11	526.285633501
12	245.128250571
13	466.817427676
14	860.562907708
15	864.24364172
16	775.584665196
17	835.9003137
18	1239.23829526
19	1097.84747816
20	987.08636079
21	1748.17474908
22	1895.81263568
23	2822.50716491
24	3062.38558788
25	2898.27075609
26	2000.17852847
27	2710.4563816
28	3508.54474849
29	4377.91969688
30	3355.22948277
31	3138.44726454
32	2077.87890706
33	1358.10590566
34	2003.83484919
35	2115.86850404
36	2141.38364092
37	1748.27348656
38	1466.46654783
39	1206.77739264
40	1038.74695407
41	982.477556254
42	915.496550511
43	846.275195098
44	780.67377572
45	721.520786923
46	668.937631538
47	620.610783849
48	575.480625336
49	533.246665332
50	493.932513079
51	457.568254613
52	423.961822478
53	392.860546421
54	364.034171935
55	337.300645627
56	312.517084745
57	289.551207851
58	268.273563299
59	248.55906207
60	230.290610164
61	213.361170421
62	197.672744197
63	183.13483074
64	169.663337433
65	157.18004671
66	145.612381742
67	134.893123635
68	124.960041139
69	115.755492486
70	107.226056936
71	99.3222179772
72	91.9980833724
73	85.2111265239
74	78.9219422956
75	73.0940171992
76	67.6935159138
77	62.6890842947
78	58.0516676009
79	53.7543422346
80	49.7721596439
81	46.082001493
82	42.6624453733
83	39.4936403929
84	36.5571919129
85	33.836054754
86	31.3144342267
87	28.9776944126
88	26.812273157
89	24.8056033041
90	22.9460397027
91	21.2227915696
92	19.6258598159
93	18.1459789564
94	16.7745632991
95	15.5036570654
96	14.3258881745
97	13.2344254196
98	12.2229387838
99	11.2855626697
100	10.4168618195
101	9.61179974179
102	8.86570945692
103	8.17426637621
104	7.53346319008
105	6.93958657651
106	6.38919563932
107	5.87910191444
108	5.40635084859
109	4.96820463336
110	4.56212630919
111	4.18576501907
112	3.83694235924
113	3.51363972208
114	3.21398657566
115	2.93624959297
116	2.67882258935
117	2.44021719143
118	2.21905419402
119	2.0140555496
END

##############
# h_d2_0.0225 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.260427551
4	185.649353024
5	183.189006512
6	226.209042037
7	440.113433427
8	293.651569013
9	351.660775219
10	426.755261834
11	526.285533613
12	245.128124672
13	466.817271381
14	860.562716102
15	864.243408647
16	775.58438346
17	835.899975653
18	1239.23789253
19	1097.84700106
20	987.085797769
21	1748.17408701
22	1895.81185911
23	2822.50625551
24	3062.38452515
25	2898.26951729
26	2000.17709037
27	2710.45472135
28	3508.54284201
29	4377.91751731
30	3355.22700159
31	3138.4444564
32	2077.87575086
33	1358.10238483
34	2003.8309525
35	2115.86422049
36	2141.37895995
37	1748.26839911
38	1466.46104794
39	1206.77147706
40	1038.74062165
41	982.470807217
42	915.489385615
43	846.267615744
44	780.665784052
45	721.512385815
46	668.928824519
47	620.601574989
48	575.471019163
49	533.236666784
50	493.922127451
51	457.557487523
52	423.950679816
53	392.849034307
54	364.022296681
55	337.288413704
56	312.504502755
57	289.538282497
58	268.260301364
59	248.545470388
60	230.276695602
61	213.346939867
62	197.658204533
63	183.119988834
64	169.648200121
65	157.16462079
66	145.596673956
67	134.877140664
68	124.943789596
69	115.738978907
70	107.209287768
71	99.30519958
72	91.9808220139
73	85.1936283692
74	78.9042134079
75	73.0760635399
76	67.6753433321
77	62.6706985333
78	58.0330742906
79	53.7355468921
80	49.7531676749
81	46.062818188
82	42.6430759118
83	39.4740898383
84	36.5374652152
85	33.8161567514
86	31.2943696477
87	28.9574678715
88	26.7918891605
89	24.785066248
90	22.9253538766
91	21.2019611586
92	19.6048888977
93	18.1248715089
94	16.7533231971
95	15.4822880851
96	14.3043939932
97	13.2128096204
98	12.2012048556
99	11.263714007
100	10.3949017284
101	9.58973144037
102	8.84353607365
103	8.15199095849
104	7.51108869877
105	6.9171158949
106	6.36663156966
107	5.85644718241
108	5.3836081022
109	4.94537645075
110	4.53921519304
111	4.16277340322
112	3.81387260876
113	3.49049413658
114	3.19076738812
115	2.91295897312
116	2.65546264697
117	2.41678997531
118	2.19556169293
119	1.99049969799
END

##############
# h_delta_0.15 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.2604298
4	185.649359434
5	183.189019017
6	226.209062683
7	440.113464414
8	293.651612699
9	351.660834495
10	426.755339675
11	526.285633501
12	245.128250571
13	466.817427676
14	860.562907708
15	864.24364172
16	775.584665196
17	835.9003137
18	1239.23829526
19	1097.84747816
20	987.08636079
21	1748.17474908
22	1895.81263568
23	2822.50716491
24	3062.38558788
25	2898.27075609
26	2000.17852847
27	2710.4563816
28	3508.54474849
29	4377.91969688
30	3355.22948277
31	3138.44726454
32	2077.87890706
33	1358.10590566
34	2003.83484919
35	2115.86850404
36	2141.38364092
37	1748.27348656
38	1466.46654783
39	1206.77739264
40	1038.74695407
41	982.477556254
42	915.496550511
43	846.275195098
44	780.67377572
45	721.520786923
46	668.937631538
47	620.610783849
48	575.480625336
49	533.246665332
50	493.932513079
51	457.568254613
52	423.961822478
53	392.860546421
54	364.034171935
55	337.300645627
56	312.517084745
57	289.551207851
58	268.273563299
59	248.55906207
60	230.290610164
61	213.361170421
62	197.672744197
63	183.13483074
64	169.663337433
65	157.18004671
66	145.612381742
67	134.893123635
68	124.960041139
69	115.755492486
70	107.226056936
71	99.3222179772
72	91.9980833724
73	85.2111265239
74	78.9219422956
75	73.0940171992
76	67.6935159138
77	62.6890842947
78	58.0516676009
79	53.7543422346
80	49.7721596439
81	46.082001493
82	42.6624453733
83	39.4936403929
84	36.5571919129
85	33.836054754
86	31.3144342267
87	28.9776944126
88	26.812273157
89	24.8056033041
90	22.9460397027
91	21.2227915696
92	19.6258598159
93	18.1459789564
94	16.7745632991
95	15.5036570654
96	14.3258881745
97	13.2344254196
98	12.2229387838
99	11.2855626697
100	10.4168618195
101	9.61179974179
102	8.86570945692
103	8.17426637621
104	7.53346319008
105	6.93958657651
106	6.38919563932
107	5.87910191444
108	5.40635084859
109	4.96820463336
110	4.56212630919
111	4.18576501907
112	3.83694235924
113	3.51363972208
114	3.21398657566
115	2.93624959297
116	2.67882258935
117	2.44021719143
118	2.21905419402
119	2.0140555496
END

##############
# h_mu_0.0375 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.260418217
4	185.649320581
5	183.188941339
6	226.208937148
7	440.113283048
8	293.651365113
9	351.660495629
10	426.754897388
11	526.285072824
12	245.127552609
13	466.816568033
14	860.561885539
15	864.242441171
16	775.583243359
17	835.898631176
18	1239.23632324
19	1097.84518693
20	987.083694993
21	1748.17167035
22	1895.80911919
23	2822.50313504
24	3062.38096541
25	2898.26540101
26	2000.17229323
27	2710.44914554
28	3508.53646781
29	4377.91028224
30	3355.21878912
31	3138.43509679
32	2077.8651526
33	1358.09047747
34	2003.81774843
35	2115.84977957
36	2141.36329347
37	1748.25150615
38	1466.44292566
39	1206.75214868
40	1038.72012853
41	982.449207254
42	915.466744661
43	846.243999941
44	780.641260278
45	721.487021614
46	668.902687711
47	620.574733128
48	575.443539145
49	533.208614594
50	493.893567977
51	457.528484385
52	423.921295195
53	392.819328797
54	363.99232916
55	337.258241248
56	312.474180558
57	289.507863809
58	268.229837454
59	248.515010505
60	230.246286963
61	213.316627638
62	197.628031837
63	183.08999676
64	169.618427742
65	157.135105181
66	145.567450229
67	134.848241997
68	124.915247271
69	115.710822353
70	107.181544608
71	99.2778956705
72	91.9539814992
73	85.1672737323
74	78.8783655171
75	73.0507417031
76	67.6505653529
77	62.6464807584
78	58.0094316684
79	53.712493022
80	49.7307148628
81	46.040977498
82	42.6218572144
83	39.4535018655
84	36.5175156109
85	33.7968521176
86	31.2757155922
87	28.9394690592
88	26.7745493544
89	24.7683883578
90	22.9093399999
91	21.186612623
92	19.5902063041
93	18.1108547681
94	16.7399715697
95	15.4696002192
96	14.29236796
97	13.2014429474
98	12.1904945632
99	11.2536566363
100	10.3854933753
101	9.58096778374
102	8.8354124061
103	8.14450220981
104	7.5042294647
105	6.91088046148
106	6.36101393774
107	5.85144108985
108	5.37920704817
109	4.94157371354
110	4.53600385009
111	4.1601463532
112	3.81182258828
113	3.48901373461
114	3.18984906483
115	2.91259507768
116	2.65564542751
117	2.41751159662
118	2.19681424764
119	1.99227521878
END

##############
# h_d2_0.03 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.2604298
4	185.649359434
5	183.189019017
6	226.209062683
7	440.113464414
8	293.651612699
9	351.660834495
10	426.755339675
11	526.285633501
12	245.128250571
13	466.817427676
14	860.562907708
15	864.24364172
16	775.584665196
17	835.9003137
18	1239.23829526
19	1097.84747816
20	987.08636079
21	1748.17474908
22	1895.81263568
23	2822.50716491
24	3062.38558788
25	2898.27075609
26	2000.17852847
27	2710.4563816
28	3508.54474849
29	4377.91969688
30	3355.22948277
31	3138.44726454
32	2077.87890706
33	1358.10590566
34	2003.83484919
35	2115.86850404
36	2141.38364092
37	1748.27348656
38	1466.46654783
39	1206.77739264
40	1038.74695407
41	982.477556254
42	915.496550511
43	846.275195098
44	780.67377572
45	721.520786923
46	668.937631538
47	620.610783849
48	575.480625336
49	533.246665332
50	493.932513079
51	457.568254613
52	423.961822478
53	392.860546421
54	364.034171935
55	337.300645627
56	312.517084745
57	289.551207851
58	268.273563299
59	248.55906207
60	230.290610164
61	213.361170421
62	197.672744197
63	183.13483074
64	169.663337433
65	157.18004671
66	145.612381742
67	134.893123635
68	124.960041139
69	115.755492486
70	107.226056936
71	99.3222179772
72	91.9980833724
73	85.2111265239
74	78.9219422956
75	73.0940171992
76	67.6935159138
77	62.6890842947
78	58.0516676009
79	53.7543422346
80	49.7721596439
81	46.082001493
82	42.6624453733
83	39.4936403929
84	36.5571919129
85	33.836054754
86	31.3144342267
87	28.9776944126
88	26.812273157
89	24.8056033041
90	22.9460397027
91	21.2227915696
92	19.6258598159
93	18.1459789564
94	16.7745632991
95	15.5036570654
96	14.3258881745
97	13.2344254196
98	12.2229387838
99	11.2855626697
100	10.4168618195
101	9.61179974179
102	8.86570945692
103	8.17426637621
104	7.53346319008
105	6.93958657651
106	6.38919563932
107	5.87910191444
108	5.40635084859
109	4.96820463336
110	4.56212630919
111	4.18576501907
112	3.83694235924
113	3.51363972208
114	3.21398657566
115	2.93624959297
116	2.67882258935
117	2.44021719143
118	2.21905419402
119	2.0140555496
END

##############
# h_mu_0.027 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.260434434
4	185.649375024
5	183.1890503
6	226.209113426
7	440.113538005
8	293.651713512
9	351.660972812
10	426.755520708
11	526.285863637
12	245.128537816
13	466.817782308
14	860.563330669
15	864.244139947
16	775.585256495
17	835.901014635
18	1239.23911831
19	1097.84843624
20	987.087477205
21	1748.17604051
22	1895.81411352
23	2822.50886094
24	3062.38753561
25	2898.27301361
26	2000.18115744
27	2710.45943343
28	3508.5482443
29	4377.92367606
30	3355.23400739
31	3138.45241705
32	2077.88473773
33	1358.11245476
34	2003.84212186
35	2115.87648635
36	2141.39233776
37	1748.28290705
38	1466.47670041
39	1206.78827419
40	1038.75855315
41	982.489853947
42	915.509524166
43	846.288821306
44	780.688030093
45	721.535644137
46	668.953065524
47	620.626768064
48	575.497132958
49	533.263669398
50	493.949986579
51	457.586170595
52	423.980154145
53	392.879267223
54	364.053255643
55	337.320066405
56	312.5368172
57	289.571227083
58	268.293844946
59	248.579582339
60	230.311345867
61	213.382098998
62	197.69384373
63	183.156079976
64	169.684715792
65	157.201534293
66	145.633959336
67	134.914772717
68	124.981743873
69	115.777231723
70	107.247816205
71	99.3439814826
72	92.0198359859
73	85.2328537744
74	78.9436303568
75	73.1156528829
76	67.7150866533
77	62.7105781332
78	58.0730731775
79	53.7756487687
80	49.7933569263
81	46.1030798625
82	42.68339571
83	39.5144540962
84	36.5778608879
85	33.8565713986
86	31.3347914135
87	28.9978854745
88	26.8322918707
89	24.8254438757
90	22.9656967533
91	21.2422601205
92	19.6451352715
93	18.1650570936
94	16.7934402489
95	15.5223293015
96	14.3443525014
97	13.2526789546
98	12.2409789504
99	11.3033871766
100	10.4344686551
101	9.62918716064
102	8.88287596451
103	8.19121072323
104	7.55018435694
105	6.95608376335
106	6.40546825826
107	5.89514957515
108	5.42217335162
109	4.98380196017
110	4.57749861226
111	4.20091261389
112	3.8518657135
113	3.52833945103
114	3.22846343227
115	2.9505044589
116	2.69285646956
117	2.45403120627
118	2.2326495727
119	2.02743362346
END

##############
# h_d2_0.0375 # 
##############

#Time 	total case
-1	3.9376867652e-10
1	184.445
2	245.948734796
3	206.260432051
4	185.649365845
5	183.189031523
6	226.209083327
7	440.113495402
8	293.651656385
9	351.660893772
10	426.755417517
11	526.285733391
12	245.12837647
13	466.817583973
14	860.563099314
15	864.243874794
